room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,realsum_cut,longitude_disc_2_248_2_332,longitude_disc_2_332_2_359,longitude_disc_2_359_2_439,latitude_disc_2_248_2_332,latitude_disc_2_332_2_359,latitude_disc_2_359_2_439
1,1,2.0,0,1,0,10.0,100.0,1,2.7648146,0.116425484,2.38907,48.86321,0,236.74155,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,78.0,1,5.872032,0.3831712,2.273,48.852,1,469.75488,True,False,False,True,False,False
2,0,5.0,0,0,1,9.0,94.0,1,1.1024958,0.20046517,2.34762,48.86589,1,657.79663,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,95.0,1,7.065822,0.064433575,2.259,48.842,0,438.06506,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,91.0,1,1.6799039,0.24595118,2.36405,48.86971,0,438.29807,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,96.0,1,3.43095,0.23778068,2.32446,48.88115,1,382.37488,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,93.0,1,1.2732297,0.40246883,2.341,48.865,0,718.1471,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,100.0,1,0.657818,0.41715804,2.3609,48.85903,0,473.9491,False,False,True,False,False,True
2,0,3.0,0,0,0,10.0,100.0,1,4.6752186,0.6130812,2.30063,48.83237,0,249.09125,True,False,False,True,False,False
2,0,2.0,1,0,0,10.0,99.0,1,2.8280892,0.18390612,2.3504,48.88196,0,347.65588,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,87.0,1,3.4948187,0.23494034,2.336,48.886,1,157.75003,False,True,False,False,True,False
1,1,2.0,0,0,0,9.0,92.0,1,2.8898895,0.17674348,2.38329,48.87299,1,127.45829,False,False,True,False,False,True
2,0,2.0,0,0,1,8.0,82.0,0,1.8501341,0.1122508,2.331,48.865,0,406.37524,True,False,False,True,False,False
2,0,4.0,0,0,0,8.0,88.0,1,1.245063,0.13159437,2.36448,48.86466,1,475.3472,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,91.0,2,0.8600916,0.17310576,2.356,48.864,1,785.4879,False,True,False,False,True,False
2,0,4.0,1,0,0,10.0,100.0,2,1.9324121,0.077396676,2.379,48.858,1,440.3952,False,False,True,False,False,True
2,0,5.0,0,0,1,10.0,98.0,1,4.6908555,0.093403056,2.29735,48.87766,0,940.6748,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,1,1.8469412,0.06622966,2.32873,48.85158,0,442.4923,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,92.0,1,3.3582032,0.21498397,2.39611,48.86626,0,199.92543,False,False,True,False,False,True
1,1,2.0,0,0,0,9.0,94.0,1,2.6118476,0.17410699,2.37748,48.87347,0,198.06133,False,False,True,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,2.188927,0.18141901,2.35586,48.87615,1,231.61525,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,80.0,1,1.9934816,0.1591356,2.3692,48.87084,0,212.50815,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,94.0,1,1.3702044,0.080989696,2.35172,48.84426,1,254.91658,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,0,3.7550259,0.0872488,2.40092,48.868,1,134.6817,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,93.0,1,2.063134,0.26894915,2.32933,48.86685,1,486.76483,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,100.0,1,3.3692598,0.2814291,2.30697,48.85906,1,319.46127,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,78.0,1,5.872032,0.38316953,2.273,48.852,0,525.21204,True,False,False,True,False,False
2,0,3.0,0,0,0,9.0,95.0,1,1.9718862,0.011854671,2.3707,48.86977,0,283.81024,False,False,True,False,False,True
2,0,3.0,0,0,0,10.0,100.0,1,2.9753652,0.2996935,2.32898,48.83488,1,269.82944,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,93.0,0,2.2529817,0.4141821,2.3827,48.86105,0,193.8671,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,93.0,1,2.6809454,0.1759829,2.32123,48.84436,1,345.32574,True,False,False,True,False,False
2,0,4.0,1,0,0,9.0,96.0,1,6.807858,0.36564067,2.2603,48.85121,0,480.9395,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,100.0,1,3.570915,0.32241645,2.30669,48.86698,0,503.7748,True,False,False,True,False,False
2,0,2.0,0,1,0,7.0,87.0,1,3.149055,0.06531486,2.30983,48.85727,1,236.0425,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,90.0,1,3.735652,0.18051787,2.3812,48.88444,0,138.87595,False,False,True,False,False,True
2,0,4.0,0,0,0,9.0,89.0,1,0.7496583,0.099576,2.3431,48.85434,0,782.22577,False,True,False,False,True,False
2,0,4.0,0,0,1,10.0,96.0,1,1.8775235,0.4069662,2.34614,48.84025,1,591.1548,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,90.0,1,1.8981032,0.106590234,2.37855,48.85784,1,155.88591,False,False,True,False,False,True
2,0,3.0,0,0,1,10.0,100.0,1,2.3013332,0.1388411,2.33237,48.87231,1,706.72943,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,96.0,0,1.5889574,0.18504336,2.33199,48.85248,1,288.70352,False,True,False,False,True,False
2,0,2.0,1,0,0,10.0,98.0,1,3.2128327,0.07913735,2.3292,48.8322,1,243.26591,True,False,False,True,False,False
2,0,2.0,0,0,1,8.0,70.0,0,3.896844,0.6238819,2.29968,48.8582,0,319.69427,True,False,False,True,False,False
2,0,2.0,1,0,0,10.0,99.0,1,2.809013,0.19738583,2.34476,48.88128,0,340.8985,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,100.0,1,4.4041753,0.12010772,2.37731,48.89272,0,107.65216,False,False,True,False,False,True
2,0,4.0,0,0,0,9.0,91.0,1,1.2596825,0.21250129,2.35133,48.86786,1,622.14557,False,True,False,False,True,False
2,0,4.0,0,0,0,9.0,93.0,1,3.2864912,0.16870804,2.34096,48.88509,1,438.5311,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,100.0,1,3.749859,0.8440868,2.34228,48.82355,0,177.09013,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,86.0,1,4.987665,0.37411717,2.293,48.878,0,315.26703,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,89.0,1,4.2396116,0.42585534,2.295,48.855,1,322.25745,True,False,False,True,False,False
2,0,6.0,0,0,0,10.0,97.0,3,2.4536896,0.06994505,2.38333,48.86551,0,521.4838,False,False,True,False,False,True
2,0,2.0,1,0,0,10.0,98.0,1,4.240225,0.41261804,2.38163,48.88961,1,510.06616,False,False,True,False,False,True
2,0,5.0,0,0,0,7.0,80.0,3,5.136417,0.41826385,2.28281,48.85431,0,591.1548,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,94.0,1,4.08165,0.41177118,2.32028,48.88639,1,219.03253,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,86.0,1,1.9140509,0.067231774,2.36964,48.86969,0,217.16843,False,False,True,False,False,True
2,0,2.0,0,1,0,10.0,97.0,1,3.955018,0.38378122,2.33287,48.88964,0,417.09387,False,True,False,False,True,False
2,0,3.0,0,0,0,10.0,95.0,1,4.4897118,0.5037785,2.31241,48.88695,1,521.9498,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,2,3.9193716,0.15105115,2.31557,48.83125,1,421.75412,True,False,False,True,False,False
1,1,5.0,0,0,1,9.0,84.0,1,2.8619905,0.2130202,2.33936,48.88075,0,565.5234,False,True,False,False,True,False
2,0,2.0,0,1,0,8.0,75.0,1,4.1499205,0.2483467,2.32757,48.89,0,181.98341,True,False,False,True,False,False
2,0,2.0,1,0,0,9.0,95.0,1,3.6415584,0.07315575,2.30928,48.8724,1,341.59753,True,False,False,True,False,False
2,0,5.0,0,0,1,9.0,89.0,1,3.8532925,0.16968174,2.34804,48.89109,1,527.5422,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,95.0,1,1.479711,0.1288431,2.3481,48.86952,1,287.30542,False,True,False,False,True,False
2,0,5.0,0,1,0,9.0,90.0,2,3.8698287,0.30820444,2.30592,48.87261,0,985.18036,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,95.0,1,3.73513,0.8277795,2.33925,48.82417,1,336.00522,False,True,False,False,True,False
2,0,3.0,0,0,0,10.0,92.0,2,2.3331604,0.17092364,2.38421,48.8535,1,324.58755,False,False,True,False,False,True
2,0,6.0,0,1,0,10.0,100.0,3,2.6185749,0.32784715,2.31725,48.85907,0,1359.3462,True,False,False,True,False,False
2,0,2.0,1,0,0,9.0,99.0,1,0.4465802,0.3824396,2.35826,48.85827,1,289.8686,False,True,False,False,True,False
2,0,3.0,0,1,0,9.0,92.0,0,5.557761,0.4817825,2.28668,48.88106,1,237.20757,True,False,False,True,False,False
2,0,2.0,1,0,0,10.0,98.0,1,1.8567196,0.23952648,2.3757,48.84953,1,370.7242,False,False,True,False,False,True
1,1,3.0,1,0,1,9.0,80.0,1,4.9680724,0.06450945,2.29948,48.88418,1,447.6186,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,96.0,0,3.4103837,0.47711056,2.3952,48.86908,1,286.60638,False,False,True,False,False,True
2,0,2.0,0,1,0,9.0,94.0,0,3.6107526,0.2699678,2.40083,48.84963,1,223.45978,False,False,True,False,False,True
2,0,6.0,0,0,0,9.0,94.0,3,2.849274,0.18682265,2.32267,48.87279,0,417.09387,True,False,False,True,False,False
2,0,3.0,0,0,0,6.0,60.0,0,5.686199,0.3882624,2.28467,48.88105,1,188.50778,True,False,False,True,False,False
2,0,2.0,0,1,0,9.0,100.0,1,1.716789,0.29855052,2.37587,48.85895,0,182.68245,False,False,True,False,False,True
2,0,2.0,0,0,0,10.0,97.0,0,3.2591605,0.22633941,2.38409,48.87735,1,164.04138,False,False,True,False,False,True
2,0,4.0,0,1,0,9.0,94.0,2,3.1678298,0.22831532,2.34646,48.88476,1,693.68066,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,96.0,1,2.753017,0.21452238,2.35232,48.88133,1,254.68356,False,True,False,False,True,False
2,0,2.0,0,0,0,9.0,82.0,1,2.5704432,0.21802644,2.33051,48.87444,0,411.26852,True,False,False,True,False,False
2,0,4.0,0,0,0,8.0,89.0,1,1.4199822,0.02205782,2.35213,48.8438,1,289.63556,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,0,0.7187263,0.09628231,2.34932,48.85051,0,275.65475,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,2.438332,0.119574346,2.38596,48.8557,1,240.70277,False,False,True,False,False,True
2,0,2.0,0,0,0,10.0,96.0,1,2.8123958,0.24508345,2.33382,48.87857,0,301.28622,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,100.0,1,2.955611,0.25779465,2.341,48.882,1,278.21793,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,100.0,1,3.8725562,0.38884,2.33076,48.88824,1,312.9369,True,False,False,True,False,False
2,0,2.0,0,0,1,10.0,100.0,0,4.9087677,0.13785116,2.28583,48.85626,0,486.76483,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,1.4557023,0.1995581,2.37259,48.85666,1,279.616,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,94.0,2,3.4567783,0.20942147,2.31753,48.83591,0,324.35455,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,93.0,1,0.565105,0.24139854,2.34781,48.86047,0,497.9495,False,True,False,False,True,False
2,0,4.0,0,1,0,7.0,53.0,1,1.5718266,0.38417754,2.37126,48.84945,1,534.0665,False,False,True,False,False,True
2,0,2.0,0,1,0,9.0,94.0,1,4.0121875,0.48164144,2.32021,48.82756,0,194.79915,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,96.0,0,3.1474712,0.15650673,2.39183,48.84489,1,203.42064,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,90.0,1,4.406764,0.18834808,2.32942,48.8931,0,150.99263,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,95.0,1,5.9570947,0.23692821,2.27169,48.85331,1,231.38223,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,100.0,1,3.5212603,0.46237883,2.35551,48.88819,0,318.5292,False,True,False,False,True,False
2,0,4.0,1,0,0,10.0,100.0,1,1.901161,0.24703258,2.37701,48.86258,0,364.89886,False,False,True,False,False,True
2,0,4.0,0,0,1,10.0,100.0,1,2.6256192,0.1841213,2.38806,48.85272,0,443.65738,False,False,True,False,False,True
1,1,2.0,0,0,0,8.0,80.0,1,4.270256,0.36894247,2.392,48.88494,0,199.2264,False,False,True,False,False,True
2,0,3.0,0,0,0,10.0,94.0,1,1.9519578,0.22067265,2.35388,48.87411,1,260.5089,False,True,False,False,True,False
2,0,2.0,0,0,0,9.0,92.0,0,2.3970134,0.06792354,2.37619,48.87159,1,207.84789,False,False,True,False,False,True
2,0,2.0,1,0,0,10.0,98.0,1,4.0121465,0.32502195,2.33411,48.8905,1,255.1496,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,99.0,1,5.8915067,0.27604118,2.27328,48.84891,1,301.28622,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,100.0,1,7.0437355,0.30168167,2.26104,48.83782,0,432.23972,True,False,False,True,False,False
2,0,2.0,0,0,1,9.0,94.0,0,1.7710303,0.2106695,2.33543,48.86767,1,345.09274,False,True,False,False,True,False
2,0,4.0,0,0,0,9.0,88.0,1,2.7190077,0.28968415,2.38508,48.86853,1,365.1319,False,False,True,False,False,True
1,1,2.0,1,0,0,10.0,97.0,1,4.242276,0.09650051,2.37775,48.89098,0,192.46901,False,False,True,False,False,True
2,0,2.0,1,0,0,9.0,94.0,1,3.7353833,0.17493321,2.39536,48.83818,0,194.33311,False,False,True,False,False,True
2,0,2.0,1,0,1,10.0,98.0,1,1.2721459,0.21316189,2.352,48.868,1,331.11194,False,True,False,False,True,False
2,0,6.0,0,0,0,10.0,100.0,3,6.614692,0.63906133,2.26261,48.85832,1,1359.3462,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,91.0,1,3.0880206,0.27345502,2.39452,48.85314,1,216.93541,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,89.0,1,2.273755,0.2161491,2.35566,48.87693,1,223.45978,False,True,False,False,True,False
2,0,2.0,1,0,0,10.0,99.0,1,2.4427042,0.16632544,2.32243,48.84748,0,440.3952,True,False,False,True,False,False
2,0,6.0,0,0,1,9.0,89.0,3,1.1764129,0.24607886,2.36286,48.86478,1,1169.96,False,False,True,False,False,True
2,0,2.0,0,0,0,8.0,86.0,0,4.9908013,0.25438365,2.28682,48.86768,1,231.84827,True,False,False,True,False,False
2,0,6.0,0,1,0,9.0,89.0,2,0.74271524,0.15850243,2.34827,48.86256,0,931.5873,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,97.0,2,1.8615047,0.18635966,2.32787,48.85326,1,667.5832,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,2,1.3989494,0.18395104,2.3497,48.86899,0,970.96655,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,85.0,2,4.7590427,0.44344583,2.30118,48.8306,1,274.72272,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,1,2.29312,0.1970939,2.38363,48.85338,0,391.6954,False,False,True,False,False,True
2,0,2.0,0,1,0,8.0,87.0,1,1.2307057,0.41302457,2.34312,48.8475,0,339.50043,False,True,False,False,True,False
1,1,2.0,0,0,0,9.0,90.0,1,4.381593,0.15228777,2.37598,48.89288,1,122.09898,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,88.0,1,4.6508565,0.016316997,2.29325,48.87104,1,338.10233,True,False,False,True,False,False
2,0,2.0,1,0,0,10.0,97.0,0,0.7850686,0.17567876,2.36308,48.85473,0,284.9753,False,False,True,False,False,True
2,0,6.0,0,1,0,10.0,100.0,3,2.0846071,0.1396664,2.3245,48.85451,1,1359.3462,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,94.0,1,2.4945853,0.14808169,2.37914,48.87072,1,301.28622,False,False,True,False,False,True
2,0,3.0,0,0,0,10.0,100.0,1,2.9116466,0.15819241,2.38335,48.87325,1,266.56726,False,False,True,False,False,True
1,1,2.0,0,0,0,9.0,94.0,1,4.8611608,0.21331881,2.3173,48.89352,0,171.2648,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,80.0,1,2.882934,0.2650688,2.35954,48.88211,1,278.21793,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,96.0,1,4.9228687,0.18528347,2.29235,48.87589,1,428.97754,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,100.0,0,2.6924493,0.07603519,2.37049,48.87777,0,158.91508,False,False,True,False,False,True
2,0,4.0,0,0,0,9.0,100.0,1,3.462469,0.18143682,2.35136,48.8877,0,229.28511,False,True,False,False,True,False
2,0,6.0,1,0,0,9.0,96.0,1,3.9230785,0.34644175,2.30515,48.87267,1,853.06177,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,100.0,1,5.010029,0.39390475,2.29376,48.8793,0,376.54953,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,95.0,1,3.015759,0.27952778,2.39244,48.84951,1,219.96458,False,False,True,False,False,True
1,1,2.0,0,1,0,8.0,75.0,0,0.4390759,0.26936144,2.35001,48.86008,1,195.03215,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,100.0,1,1.4505587,0.19094318,2.37246,48.85555,0,351.1511,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,91.0,1,3.9438884,0.5326654,2.40649,48.85756,1,171.2648,False,False,True,False,False,True
1,1,2.0,0,0,0,9.0,83.0,1,2.0521278,0.08225632,2.32478,48.85609,0,305.7135,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,100.0,2,1.932426,0.077384874,2.379,48.858,0,440.3952,False,False,True,False,False,True
1,1,2.0,0,0,0,10.0,94.0,1,1.4631122,0.19992526,2.37269,48.8564,0,179.65327,False,False,True,False,False,True
1,1,2.0,0,0,0,10.0,93.0,1,4.213214,0.17579746,2.32768,48.89067,0,229.05211,True,False,False,True,False,False
1,1,4.0,0,0,1,9.0,92.0,2,1.0090468,0.2349644,2.3599,48.86432,1,792.47833,False,False,True,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,1.9700834,0.35087553,2.36565,48.87211,0,414.76373,False,False,True,False,False,True
2,0,6.0,0,0,1,9.0,92.0,1,1.4510791,0.14126568,2.35197,48.86961,0,814.3816,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,76.0,1,1.957404,0.051130146,2.37,48.87,1,336.00522,False,False,True,False,False,True
1,1,2.0,1,0,0,10.0,95.0,1,7.1787796,0.16754338,2.25853,48.83914,1,159.1481,True,False,False,True,False,False
2,0,2.0,0,0,1,10.0,97.0,0,6.948507,0.051424384,2.25901,48.8476,0,287.30542,True,False,False,True,False,False
2,0,3.0,0,1,0,10.0,93.0,0,2.165044,0.1641937,2.38222,48.85759,0,181.98341,False,False,True,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,5.5133953,0.5828202,2.29169,48.82766,0,224.62485,True,False,False,True,False,False
2,0,4.0,0,1,0,6.0,80.0,1,3.2630467,0.13857013,2.38798,48.87449,1,442.02628,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,100.0,1,2.9292085,0.34538326,2.33305,48.87949,1,207.14885,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,100.0,1,4.4429817,0.15661037,2.37789,48.89293,1,107.65216,False,False,True,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,0.87072283,0.43897805,2.3606,48.86244,0,370.7242,False,False,True,False,False,True
2,0,2.0,0,0,1,10.0,100.0,0,4.080141,0.35366055,2.30959,48.83342,1,279.14996,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,90.0,0,1.7022433,0.054922547,2.33404,48.86563,0,315.03403,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,100.0,1,2.6234686,0.23424312,2.38851,48.85661,1,289.8686,False,False,True,False,False,True
2,0,3.0,0,1,0,10.0,100.0,1,0.9171774,0.14155051,2.3422,48.861,0,530.57135,False,True,False,False,True,False
2,0,2.0,1,0,0,10.0,99.0,1,2.8090131,0.1973878,2.34476,48.88128,1,340.8985,False,True,False,False,True,False
1,1,2.0,1,0,0,10.0,100.0,1,3.6425421,0.12807366,2.32835,48.82803,0,278.21793,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,100.0,0,3.3759692,0.06727442,2.33843,48.88543,0,238.60565,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,98.0,1,2.6749463,0.21454121,2.36513,48.8792,1,230.45018,False,False,True,False,False,True
2,0,2.0,0,0,0,7.0,60.0,0,2.3495307,0.3001296,2.38473,48.8577,0,171.03178,False,False,True,False,False,True
2,0,6.0,0,0,0,9.0,94.0,2,3.625771,0.13154548,2.30518,48.84771,1,504.24084,True,False,False,True,False,False
1,1,2.0,0,0,1,8.0,88.0,1,2.1982632,0.041855212,2.33166,48.87062,1,287.30542,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,87.0,1,0.6710488,0.19256735,2.34661,48.85209,0,680.1659,False,True,False,False,True,False
2,0,2.0,1,0,0,10.0,97.0,1,2.021524,0.20235974,2.35694,48.87454,0,282.87817,False,True,False,False,True,False
2,0,2.0,0,0,0,8.0,100.0,1,4.6920934,0.20089082,2.29714,48.83572,1,187.80875,True,False,False,True,False,False
2,0,3.0,0,1,0,10.0,93.0,0,0.95799387,0.1591945,2.34856,48.86473,0,254.45056,False,True,False,False,True,False
2,0,2.0,1,0,0,10.0,99.0,1,4.845889,0.1665276,2.3154,48.89253,1,235.57648,True,False,False,True,False,False
2,0,4.0,0,1,0,6.0,80.0,1,3.263061,0.13855597,2.38798,48.87449,0,427.57947,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,91.0,1,3.9817562,0.36928973,2.30176,48.84429,1,356.7434,True,False,False,True,False,False
1,1,2.0,1,0,0,10.0,98.0,1,5.4618144,0.48181185,2.27834,48.85477,1,224.85786,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,99.0,1,1.4022068,0.1352125,2.36964,48.86247,1,298.9561,False,False,True,False,False,True
2,0,4.0,0,0,0,8.0,86.0,1,5.120314,0.37785766,2.29135,48.83467,0,436.667,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,88.0,2,1.6809995,0.14632498,2.35522,48.8716,0,456.70612,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,90.0,0,0.88325334,0.18481353,2.357,48.864,0,339.50043,False,True,False,False,True,False
2,0,6.0,0,0,1,9.0,93.0,1,4.3445406,0.060100876,2.37708,48.8922,1,96.46752,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,100.0,1,3.184807,0.18713418,2.34101,48.88415,1,804.362,False,True,False,False,True,False
2,0,6.0,0,0,0,10.0,100.0,2,4.5233836,0.314166,2.29533,48.84174,1,596.74713,True,False,False,True,False,False
2,0,2.0,1,0,0,9.0,94.0,1,2.0954518,0.42725286,2.3659,48.8733,0,271.2275,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,89.0,1,1.2024094,0.22215869,2.36327,48.86486,1,345.09274,False,False,True,False,False,True
2,0,6.0,0,0,1,9.0,94.0,2,1.9011549,0.34040862,2.36641,48.8711,1,741.6814,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,94.0,0,2.8588798,0.25119624,2.38187,48.87366,0,179.42026,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,94.0,1,1.4120846,0.08483273,2.35331,48.84387,1,249.09125,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,96.0,1,4.0057387,0.24922764,2.32527,48.82543,0,266.33423,True,False,False,True,False,False
2,0,2.0,0,0,1,9.0,94.0,0,0.943737,0.2059483,2.36559,48.85706,0,938.8107,False,False,True,False,False,True
2,0,4.0,0,1,0,10.0,96.0,1,2.1472666,0.041122124,2.35961,48.83779,1,287.30542,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,87.0,1,2.0383465,0.3678407,2.37968,48.86108,0,237.20757,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,83.0,1,1.4792336,0.18682031,2.34632,48.86918,1,736.0891,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,96.0,1,4.1742268,0.13533421,2.30155,48.87297,0,504.24084,True,False,False,True,False,False
1,1,4.0,0,0,0,10.0,100.0,1,5.410703,0.5102666,2.27903,48.8549,1,244.664,True,False,False,True,False,False
2,0,2.0,0,0,0,8.0,86.0,1,4.034484,0.3815237,2.30165,48.84315,1,336.23822,True,False,False,True,False,False
2,0,2.0,0,1,0,9.0,93.0,1,3.7960808,0.114958726,2.34851,48.8906,1,215.77034,False,True,False,False,True,False
2,0,2.0,0,1,0,10.0,95.0,0,3.3685308,0.36098847,2.35681,48.88675,0,218.79951,False,True,False,False,True,False
2,0,4.0,0,0,1,10.0,94.0,1,0.6366853,0.24427278,2.35,48.862,0,706.96246,False,True,False,False,True,False
2,0,3.0,0,0,0,8.0,90.0,1,0.7488962,0.13908307,2.36271,48.8551,0,513.32837,False,False,True,False,False,True
2,0,6.0,1,0,0,10.0,98.0,2,2.1219862,0.19653626,2.37318,48.87008,1,542.455,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,100.0,0,4.3474426,0.5471005,2.33785,48.89442,1,147.73045,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,89.0,1,3.4051185,0.14974922,2.33678,48.88533,1,171.03178,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,100.0,1,4.211994,0.32837972,2.3917,48.88441,1,229.98416,False,False,True,False,False,True
2,0,2.0,0,1,0,10.0,100.0,1,3.0509212,0.20043467,2.34784,48.88382,0,385.8701,False,True,False,False,True,False
1,1,2.0,1,0,0,10.0,98.0,1,5.4618335,0.48178625,2.27834,48.85477,0,224.62485,True,False,False,True,False,False
2,0,4.0,0,0,0,8.0,80.0,1,3.3993955,0.14848429,2.32053,48.83459,0,405.6762,True,False,False,True,False,False
2,0,3.0,0,1,0,8.0,78.0,1,1.576699,0.003935058,2.34889,48.87052,1,376.54953,False,True,False,False,True,False
1,1,2.0,1,0,0,10.0,97.0,1,4.222493,0.26578945,2.33075,48.89167,0,261.90698,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,97.0,1,6.5147715,0.28295884,2.26438,48.85074,1,236.27551,True,False,False,True,False,False
2,0,4.0,1,0,0,9.0,96.0,0,3.6905866,0.28976017,2.342,48.889,1,316.4321,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,0,2.3100684,0.25932285,2.3339,48.83992,0,271.2275,False,True,False,False,True,False
2,0,2.0,0,0,0,8.0,93.0,1,4.017854,0.28170872,2.329,48.824,1,237.20757,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,100.0,0,3.7318356,0.17914505,2.32579,48.88504,1,194.33311,True,False,False,True,False,False
2,0,4.0,1,1,0,10.0,99.0,2,0.991235,0.17738065,2.349,48.848,1,921.3347,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,100.0,1,0.6064456,0.44279632,2.35997,48.85922,0,598.1452,False,False,True,False,False,True
2,0,4.0,0,0,0,9.0,90.0,2,3.8421206,0.11943093,2.35103,48.89111,1,324.58755,False,True,False,False,True,False
1,1,2.0,0,0,0,9.0,94.0,1,4.525889,0.17296305,2.32517,48.89299,0,181.98341,True,False,False,True,False,False
