room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,city,realsum_cut,longitude_disc_2_093_2_347,longitude_disc_2_347_12_47,longitude_disc_12_47_12_583,latitude_disc_41_35_41_893,latitude_disc_41_893_48_837,latitude_disc_48_837_48_901
2,0,6.0,0,0,0,10.0,95.0,2,0.9889153,0.4456474,12.50959,41.89386,0,3,219.06343,False,False,True,False,True,False
1,1,4.0,0,0,1,9.0,90.0,1,1.1352283,0.32069767,2.17802,41.37888,0,1,335.60638,True,False,False,True,False,False
2,0,4.0,1,0,1,10.0,97.0,2,3.2247486,0.6223464,12.464,41.906,1,3,274.00464,False,True,False,False,True,False
2,0,4.0,1,0,1,10.0,93.0,2,0.58970803,0.23709711,2.17499,41.3909,1,1,715.2,True,False,False,True,False,False
2,0,3.0,0,0,0,8.0,85.0,1,5.5295362,0.40567014,2.28641,48.88021,0,2,283.81024,True,False,False,False,False,True
2,0,4.0,1,0,0,9.0,96.0,1,2.4423907,0.21407427,2.38397,48.8642,1,2,230.21716,False,True,False,False,False,True
2,0,4.0,0,0,1,10.0,90.0,1,2.439992,1.4309131,12.47372,41.89556,1,3,211.58208,False,False,True,False,True,False
1,1,2.0,0,0,1,9.0,90.0,1,3.0927093,1.1820012,12.465,41.9,1,3,151.49744,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,87.0,1,1.9428643,0.34791574,2.15892,41.37176,0,1,145.92595,True,False,False,True,False,False
1,1,2.0,1,0,0,10.0,95.0,1,6.7260904,0.14407791,2.1744,41.44763,0,1,115.670166,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,96.0,2,3.8664892,0.35218126,2.31016,48.87707,0,2,753.09906,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,94.0,1,4.2878394,0.53894395,2.199,41.419,0,1,167.80319,True,False,False,True,False,False
1,1,5.0,0,0,1,10.0,93.0,2,4.111044,0.3904676,12.455,41.912,0,3,202.93176,False,True,False,False,True,False
2,0,4.0,0,0,0,9.0,87.0,1,4.480564,0.12953243,2.29225,48.85102,0,2,565.75635,True,False,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,4.6337543,0.21332486,2.29649,48.87554,1,2,377.7146,True,False,False,False,False,True
2,0,4.0,1,0,0,10.0,98.0,2,6.3543906,0.1812448,12.42578,41.90381,1,3,184.92975,False,True,False,False,True,False
2,0,2.0,0,0,0,8.0,90.0,0,2.1773734,0.71043265,2.34062,48.83869,0,2,199.2264,True,False,False,False,False,True
2,0,2.0,0,0,1,10.0,84.0,1,3.0831618,1.4135506,12.46533,41.89777,1,3,228.64891,False,True,False,False,True,False
2,0,2.0,0,0,0,8.0,84.0,0,4.423361,0.09344167,2.304,48.88,0,2,330.1799,True,False,False,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,1.7810277,0.09813459,2.37616,48.85233,1,2,195.49818,False,True,False,False,False,True
1,1,2.0,0,1,0,8.0,83.0,1,3.2981286,1.2434437,12.47072,41.8828,1,3,119.70168,False,False,True,True,False,False
2,0,2.0,0,0,0,8.0,82.0,1,4.0387316,0.3541998,2.30174,48.8429,1,2,626.33984,True,False,False,False,False,True
1,1,2.0,0,0,0,8.0,85.0,1,2.0626054,0.4935908,12.52316,41.89084,1,3,73.87838,False,False,True,True,False,False
2,0,4.0,0,0,0,10.0,98.0,1,3.7789385,0.16631788,2.38879,48.88086,1,2,325.98566,False,True,False,False,False,True
1,1,2.0,0,0,1,7.0,67.0,1,6.6763554,0.42394063,2.262,48.852,1,2,148.6625,True,False,False,False,False,True
1,1,2.0,0,0,0,9.0,97.0,1,1.4848639,0.28211844,2.16365,41.37465,0,1,161.98477,True,False,False,True,False,False
2,0,3.0,1,0,1,10.0,99.0,1,6.753714,0.8346688,12.422,41.911,1,3,183.0594,False,True,False,False,True,False
2,0,2.0,0,1,0,10.0,94.0,1,1.447917,0.31223986,12.505,41.888,1,3,161.7843,False,False,True,True,False,False
2,0,4.0,1,1,0,10.0,99.0,1,2.732969,0.27846634,2.324,48.87221,0,2,550.1445,True,False,False,False,False,True
2,0,2.0,0,1,0,9.0,100.0,0,1.735112,0.07927574,2.32987,48.8526,0,2,608.3978,True,False,False,False,False,True
2,0,3.0,0,0,0,9.0,88.0,1,4.11557,0.30711043,2.40591,48.84475,0,2,244.43098,False,True,False,False,False,True
1,1,2.0,0,1,0,10.0,100.0,1,0.6250417,0.39791736,2.16311,41.3893,0,1,312.56546,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,98.0,1,1.3083977,0.77453977,12.49271,41.91025,1,3,92.11418,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,100.0,2,4.5273805,0.1508639,2.29458,48.8702,1,2,1093.9818,True,False,False,False,False,True
2,0,5.0,1,1,0,10.0,100.0,2,2.4783807,0.72875553,12.5067,41.87881,0,3,270.73154,False,False,True,True,False,False
1,1,2.0,0,1,0,10.0,95.0,1,1.5838175,0.634236,2.18784,41.39196,0,1,266.25085,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,89.0,1,2.9892273,0.19578902,2.35475,48.82971,1,2,218.79951,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,100.0,1,2.161604,0.33091223,2.17818,41.40561,1,1,305.58334,True,False,False,True,False,False
2,0,5.0,1,0,0,9.0,97.0,1,1.8529984,0.16690122,12.481,41.906,1,3,470.624,False,False,True,False,True,False
2,0,5.0,1,0,0,10.0,98.0,2,2.162404,0.4426057,12.478,41.908,1,3,335.02444,False,False,True,False,True,False
2,0,6.0,0,1,0,9.0,96.0,2,0.44280356,0.24777038,12.5053,41.90414,0,3,357.2347,False,False,True,False,True,False
2,0,3.0,0,0,1,9.0,82.0,1,3.3099575,0.38958186,2.30812,48.86098,1,2,534.0665,True,False,False,False,False,True
2,0,2.0,0,1,0,10.0,95.0,1,2.5857215,0.36311027,2.35037,48.83336,1,2,305.9465,False,True,False,False,True,False
2,0,3.0,0,0,0,8.0,90.0,1,0.7488923,0.13907838,2.36271,48.8551,1,2,513.09534,False,True,False,False,False,True
1,1,2.0,0,1,0,9.0,91.0,1,0.9931795,0.5738121,2.1583,41.38863,1,1,186.1894,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,96.0,1,2.2400284,0.25435352,2.37363,48.87127,1,2,404.27814,False,True,False,False,False,True
1,1,2.0,1,0,1,9.0,97.0,1,3.0841281,0.50745445,12.466,41.907,0,3,115.25963,False,True,False,False,True,False
1,1,2.0,1,0,1,10.0,100.0,1,2.260205,0.20793088,2.14978,41.40064,1,1,173.62161,True,False,False,True,False,False
1,1,3.0,0,0,0,10.0,92.0,2,2.8144627,0.27060583,2.34825,48.88171,1,2,318.76224,False,True,False,False,False,True
2,0,3.0,0,0,0,8.0,85.0,1,5.5295396,0.40564582,2.28641,48.88021,1,2,307.11157,True,False,False,False,False,True
2,0,2.0,1,0,0,10.0,99.0,0,0.3278131,0.30678126,2.16913,41.38426,1,1,433.82132,True,False,False,True,False,False
2,0,2.0,1,0,0,10.0,94.0,0,4.1104326,0.27866435,2.32685,48.88936,0,2,212.74117,True,False,False,False,False,True
2,0,6.0,0,0,1,9.0,90.0,2,4.851895,0.30716595,12.44493,41.90949,1,3,241.2737,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,100.0,1,4.443,0.1566295,2.37789,48.89293,0,2,107.65216,False,True,False,False,False,True
1,1,2.0,0,1,0,10.0,84.0,1,0.8920889,0.64223385,12.497,41.90788,0,3,172.77254,False,False,True,False,True,False
2,0,6.0,0,0,0,6.0,60.0,3,4.54022,0.24476175,2.32869,48.8942,0,2,428.74454,True,False,False,False,False,True
1,1,2.0,1,0,0,10.0,96.0,1,0.81619877,0.09892619,2.17924,41.38474,0,1,127.30701,True,False,False,True,False,False
1,1,2.0,1,0,0,10.0,96.0,1,1.4420862,0.6722865,2.16468,41.39949,1,1,208.53214,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,94.0,1,2.6657994,1.4082859,12.47037,41.89792,1,3,215.32275,False,False,True,False,True,False
2,0,6.0,0,0,1,8.0,60.0,2,6.320634,0.11949688,2.267,48.851,1,2,740.51636,True,False,False,False,False,True
1,1,4.0,0,0,1,9.0,86.0,2,1.1898152,0.18552794,2.337,48.854,1,2,366.06393,True,False,False,False,False,True
2,0,2.0,0,0,0,10.0,97.0,1,3.764339,0.02400459,2.35028,48.89039,1,2,278.21793,False,True,False,False,False,True
1,1,3.0,0,0,0,10.0,100.0,1,5.977641,1.4698483,12.49306,41.8475,1,3,78.55423,False,False,True,True,False,False
1,1,2.0,0,0,1,10.0,95.0,1,0.4367657,0.28194967,2.171,41.391,0,1,297.67032,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,89.0,1,2.273263,0.15263774,2.331,48.842,0,2,199.2264,True,False,False,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,3.309871,1.6772977,12.46763,41.88608,0,3,195.91798,False,True,False,True,False,False
1,1,3.0,0,0,1,9.0,93.0,1,1.8962225,0.21438827,2.34598,48.87303,1,2,302.2183,True,False,False,False,False,True
2,0,2.0,0,1,0,10.0,100.0,1,2.7118616,0.27137676,2.32463,48.87241,0,2,857.4891,True,False,False,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,3.6806576,0.25512967,2.34676,48.88944,0,2,278.21793,False,True,False,False,False,True
1,1,2.0,1,1,0,10.0,98.0,1,4.0160704,0.71750826,12.529,41.931,1,3,149.8609,False,False,True,False,True,False
2,0,4.0,0,1,0,10.0,93.0,1,4.3313465,1.1083901,12.4507,41.89478,1,3,161.7843,False,True,False,False,True,False
2,0,4.0,0,0,1,6.0,60.0,1,1.1594682,0.29622048,12.49015,41.89565,1,3,292.4742,False,False,True,False,True,False
2,0,5.0,0,1,0,10.0,98.0,1,1.6346835,0.27286667,12.483,41.904,0,3,274.23843,False,False,True,False,True,False
2,0,3.0,0,0,1,6.0,54.0,1,1.6803744,0.61079025,12.482,41.901,1,3,319.12656,False,False,True,False,True,False
1,1,2.0,0,0,0,9.0,96.0,2,7.857795,0.9262752,2.18515,41.45699,1,1,149.41699,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,94.0,1,4.442632,0.30433926,12.449,41.905,1,3,147.99055,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,95.0,1,5.2431436,2.7621436,12.44901,41.87547,0,3,87.43834,False,True,False,True,False,False
2,0,4.0,1,0,0,10.0,95.0,1,3.8464293,1.4956663,12.469,41.925,0,3,179.31873,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,3.3358693,0.14346299,2.31338,48.84155,1,2,278.21793,True,False,False,False,False,True
2,0,3.0,1,1,0,9.0,96.0,1,1.6179409,0.76103073,12.48298,41.89865,1,3,219.7648,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,93.0,2,3.9050376,1.1029254,12.469,41.876,0,3,241.0399,False,True,False,True,False,False
2,0,6.0,0,0,1,8.0,85.0,2,2.6615646,1.265497,12.47019,41.90018,1,3,323.8024,False,False,True,False,True,False
2,0,5.0,1,0,0,10.0,98.0,1,3.3244855,0.032025147,2.39747,48.85174,0,2,323.18948,False,True,False,False,False,True
1,1,2.0,0,0,1,9.0,86.0,1,6.2658815,0.23304963,12.5707,41.92469,1,3,76.450096,False,False,True,False,True,False
1,1,2.0,0,0,1,7.0,67.0,1,6.676334,0.42391938,2.262,48.852,0,2,155.65291,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,92.0,1,0.61451304,0.37182555,12.50105,41.90633,1,3,132.56026,False,False,True,False,True,False
1,1,2.0,1,1,0,10.0,96.0,1,0.48461774,0.25157976,12.50305,41.89655,1,3,115.72721,False,False,True,False,True,False
2,0,2.0,1,0,0,10.0,99.0,1,0.3369592,0.11853158,2.34845,48.85764,0,2,553.8727,False,True,False,False,False,True
1,1,2.0,0,0,1,10.0,93.0,1,0.43454856,0.29993132,12.503,41.897,1,3,87.43834,False,False,True,False,True,False
1,1,2.0,0,1,0,9.0,85.0,1,3.3035376,0.16563866,2.35987,48.88591,1,2,134.6817,False,True,False,False,False,True
2,0,4.0,0,0,1,9.0,91.0,1,2.3109682,0.902097,12.47441,41.9014,1,3,277.2777,False,False,True,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,3.411017,0.20856859,2.39806,48.84969,1,2,399.61786,False,True,False,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,1.9767987,0.29216707,2.35467,48.83883,1,2,336.00522,False,True,False,False,False,True
1,1,2.0,0,1,0,9.0,86.0,1,3.8325927,0.09301966,12.45721,41.90851,1,3,115.25963,False,True,False,False,True,False
1,1,2.0,0,1,0,9.0,91.0,1,1.6701472,0.49268824,2.15077,41.3831,1,1,127.30701,True,False,False,True,False,False
2,0,2.0,0,0,0,7.0,80.0,0,1.9902681,0.30915123,2.36746,48.87161,1,2,176.15808,False,True,False,False,False,True
1,1,3.0,0,1,0,10.0,100.0,1,0.4716198,0.21064804,12.50524,41.90448,1,3,161.7843,False,False,True,False,True,False
2,0,2.0,0,0,1,8.0,60.0,0,0.4782601,0.12277093,2.3478,48.85937,1,2,413.36563,False,True,False,False,False,True
1,1,2.0,1,0,1,10.0,95.0,1,0.54146606,0.2494072,12.502,41.896,1,3,103.8038,False,False,True,False,True,False
1,1,2.0,0,0,1,10.0,96.0,1,1.6854726,0.36596838,12.513,41.888,0,3,122.2734,False,False,True,True,False,False
2,0,3.0,0,0,0,8.0,92.0,1,3.315133,0.23233782,2.39125,48.84096,1,2,217.63445,False,True,False,False,False,True
1,1,3.0,0,1,0,10.0,98.0,2,1.3152823,0.67378783,2.17464,41.39846,1,1,295.1102,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,100.0,2,2.251501,0.22191177,2.37542,48.87022,0,2,359.07355,False,True,False,False,False,True
2,0,6.0,0,0,0,10.0,95.0,2,1.4237838,0.37264752,12.48516,41.90202,1,3,328.24445,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,97.0,1,4.1945753,0.230239,2.3421,48.89364,1,2,232.08127,True,False,False,False,False,True
2,0,5.0,0,0,1,10.0,97.0,2,1.3026241,0.38041058,2.155,41.384,1,1,469.66275,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,90.0,1,1.5246185,0.14671972,2.16203,41.37479,1,1,183.86203,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,100.0,1,3.3199198,0.24103592,2.32967,48.88226,1,2,289.63556,True,False,False,False,False,True
2,0,5.0,0,0,1,7.0,80.0,1,0.7590608,0.49100366,2.36001,48.86143,1,2,534.0665,False,True,False,False,False,True
2,0,3.0,0,0,0,9.0,93.0,1,2.2719834,0.41968644,2.37007,48.87351,0,2,301.28622,False,True,False,False,False,True
2,0,4.0,0,0,0,8.0,81.0,2,3.0855203,1.2848948,2.202,41.401,0,1,382.15375,True,False,False,True,False,False
2,0,4.0,0,0,0,8.0,83.0,0,2.4894335,0.1691466,2.38552,48.85076,1,2,275.65475,False,True,False,False,False,True
2,0,5.0,0,0,0,10.0,94.0,2,1.1872723,0.13620736,2.33759,48.85282,1,2,495.85236,True,False,False,False,False,True
2,0,2.0,1,0,0,10.0,96.0,1,2.666336,0.1833217,2.3398,48.87898,1,2,295.22787,True,False,False,False,False,True
2,0,2.0,0,0,1,10.0,95.0,1,1.3627039,0.5943587,12.49816,41.88899,0,3,216.72551,False,False,True,True,False,False
2,0,2.0,0,0,0,10.0,93.0,1,3.292495,0.09733994,2.36692,48.88467,1,2,176.39108,False,True,False,False,False,True
1,1,2.0,0,1,0,10.0,98.0,1,5.2124867,1.4331071,12.44505,41.92027,1,3,97.02383,False,True,False,False,True,False
2,0,2.0,0,1,0,10.0,90.0,0,5.3104424,0.33468,2.28221,48.86734,1,2,234.17839,True,False,False,False,False,True
2,0,2.0,1,1,0,10.0,96.0,1,0.42088324,0.3837372,12.50646,41.90298,0,3,219.06343,False,False,True,False,True,False
2,0,4.0,0,0,1,10.0,97.0,0,5.0295935,0.21857035,2.28419,48.85586,1,2,695.5448,True,False,False,False,False,True
2,0,4.0,0,0,1,9.0,81.0,1,2.4080687,0.90585345,12.47332,41.90257,1,3,270.73154,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,89.0,1,2.7604716,1.3797121,12.46905,41.89932,1,3,334.32306,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,99.0,1,1.1484777,0.55037415,12.49984,41.89069,0,3,184.46216,False,False,True,True,False,False
2,0,5.0,0,1,0,9.0,95.0,2,3.9495876,1.6508794,12.46948,41.92666,0,3,196.15178,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,98.0,1,0.77638394,0.4257917,12.49868,41.89441,0,3,138.40508,False,False,True,False,True,False
2,0,5.0,0,0,1,9.0,96.0,1,2.285934,1.3124676,12.47628,41.89401,1,3,288.03217,False,False,True,False,True,False
2,0,4.0,0,0,0,9.0,95.0,0,5.953616,0.18160647,2.27168,48.854,0,2,336.23822,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,100.0,1,0.95965147,0.72789973,12.49733,41.90869,0,3,158.97879,False,False,True,False,True,False
1,1,2.0,0,1,0,9.0,91.0,1,1.2006873,0.21165273,2.16167,41.39594,0,1,214.11781,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,100.0,2,4.8519387,0.51256514,12.48132,41.86009,1,3,202.46417,False,False,True,True,False,False
2,0,4.0,0,0,0,9.0,90.0,1,5.1100664,2.334848,12.45467,41.87168,0,3,178.85115,False,True,False,True,False,False
2,0,4.0,0,1,0,10.0,90.0,1,2.662611,1.3530375,12.47029,41.89875,0,3,274.47223,False,False,True,False,True,False
1,1,3.0,0,0,1,9.0,90.0,1,0.38034573,0.3328296,12.50538,41.90337,1,3,126.94924,False,False,True,False,True,False
1,1,2.0,0,0,0,9.0,95.0,1,3.0048244,0.11934333,2.34894,48.88348,1,2,207.84789,False,True,False,False,False,True
2,0,2.0,0,1,0,10.0,93.0,1,2.9561405,1.2414782,12.46664,41.90016,1,3,213.6862,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,97.0,1,4.00455,1.1995665,12.46783,41.87561,1,3,126.94924,False,True,False,True,False,False
1,1,4.0,1,0,1,10.0,97.0,1,3.0330098,0.8409724,12.53795,41.90671,1,3,172.77254,False,False,True,False,True,False
1,1,2.0,0,0,0,9.0,94.0,1,1.6817592,0.32162777,2.37004,48.8665,1,2,230.21716,False,True,False,False,False,True
2,0,4.0,0,0,1,10.0,98.0,1,0.79932904,0.354691,2.363,48.859,1,2,669.6803,False,True,False,False,False,True
2,0,6.0,1,1,0,10.0,100.0,2,2.446821,0.4246904,12.51489,41.92077,0,3,403.52557,False,False,True,False,True,False
2,0,6.0,0,0,0,10.0,93.0,1,6.346386,0.24138263,2.267,48.849,1,2,516.1245,True,False,False,False,False,True
2,0,6.0,0,0,0,10.0,98.0,2,3.5661216,0.7816046,12.47311,41.87728,1,3,256.4702,False,False,True,True,False,False
2,0,4.0,0,1,0,8.0,80.0,1,6.601301,0.34193492,12.42287,41.90472,0,3,122.2734,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,95.0,0,3.570587,0.40509844,2.34333,48.88808,0,2,264.23712,True,False,False,False,False,True
1,1,4.0,0,0,1,10.0,80.0,1,3.5390158,0.2923173,12.4799,41.87374,0,3,191.24214,False,False,True,True,False,False
2,0,4.0,0,0,1,9.0,94.0,0,4.9995766,0.0917033,2.28461,48.85767,0,2,695.5448,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,89.0,1,3.8315816,0.9779429,12.53762,41.87871,1,3,71.774254,False,False,True,True,False,False
1,1,2.0,0,0,1,9.0,88.0,1,1.0385526,0.7358925,12.4978,41.90961,1,3,132.56026,False,False,True,False,True,False
2,0,5.0,0,0,1,9.0,85.0,3,2.3170955,0.20811032,2.14975,41.3729,0,1,499.91855,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,87.0,1,0.6710488,0.19256735,2.34661,48.85209,0,2,680.1659,True,False,False,False,False,True
1,1,2.0,1,0,1,10.0,96.0,1,4.0509915,0.26133323,12.45512,41.91038,1,3,286.62943,False,True,False,False,True,False
2,0,3.0,1,0,0,10.0,97.0,1,3.7993083,0.25454542,2.324,48.885,0,2,347.65588,True,False,False,False,False,True
2,0,5.0,0,0,1,10.0,100.0,2,5.424455,0.37055394,12.437,41.898,0,3,209.01036,False,True,False,False,True,False
2,0,4.0,1,0,0,10.0,98.0,1,5.9673347,1.13307,12.54054,41.85541,1,3,190.07318,False,False,True,True,False,False
2,0,4.0,1,1,0,10.0,92.0,1,0.8839599,0.19469054,12.49316,41.89672,1,3,184.92975,False,False,True,False,True,False
2,0,2.0,1,0,0,10.0,99.0,1,3.8619242,0.07351362,12.457,41.909,1,3,190.77455,False,True,False,False,True,False
2,0,2.0,0,0,0,6.0,80.0,2,3.964955,0.20750837,2.40613,48.85099,0,2,171.03178,False,True,False,False,False,True
2,0,2.0,0,1,0,8.0,91.0,0,4.0627203,0.26615453,2.30456,48.83856,1,2,242.56688,True,False,False,False,False,True
2,0,5.0,0,0,0,10.0,100.0,1,2.450348,0.22137454,12.47588,41.9108,1,3,416.15036,False,False,True,False,True,False
2,0,4.0,0,0,1,7.0,84.0,1,4.7139235,0.08816892,2.29231,48.84217,0,2,382.37488,True,False,False,False,False,True
2,0,2.0,0,0,0,9.0,84.0,0,5.7397337,0.34695145,2.27546,48.84853,1,2,231.61525,True,False,False,False,False,True
2,0,4.0,1,0,1,10.0,98.0,1,2.2015336,1.1007956,12.476,41.898,1,3,459.86954,False,False,True,False,True,False
1,1,2.0,1,0,1,10.0,96.0,1,0.3900393,0.40344855,12.50138,41.89742,1,3,141.21057,False,False,True,False,True,False
2,0,5.0,0,1,0,10.0,96.0,2,3.6621397,0.14898553,12.45962,41.9094,0,3,160.14775,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,89.0,1,0.97068536,0.2964092,2.17857,41.38123,1,1,173.62161,True,False,False,True,False,False
1,1,2.0,1,0,0,10.0,99.0,1,4.356372,2.1801975,12.457,41.881,1,3,118.76651,False,True,False,True,False,False
2,0,4.0,0,0,1,8.0,85.0,2,0.5067011,0.26390323,2.35439,48.85214,1,2,549.44543,False,True,False,False,False,True
2,0,4.0,0,0,0,9.0,92.0,2,1.3384057,0.14880951,2.34439,48.86727,1,2,340.43246,True,False,False,False,False,True
2,0,2.0,0,1,0,10.0,90.0,1,1.1690986,0.40151367,12.51066,41.89243,1,3,179.08493,False,False,True,True,False,False
2,0,4.0,1,0,0,10.0,96.0,1,4.411108,0.92364347,12.4924,41.86185,0,3,146.354,False,False,True,True,False,False
2,0,4.0,0,0,0,10.0,100.0,1,3.9243042,0.27274573,2.3189,48.88391,0,2,217.86746,True,False,False,False,False,True
1,1,2.0,0,1,0,8.0,92.0,2,1.1624882,0.42246038,2.18053,41.38029,0,1,173.62161,True,False,False,True,False,False
2,0,4.0,0,0,1,10.0,86.0,1,2.2541723,0.3614762,2.37862,48.84563,0,2,347.8889,False,True,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,1.3842636,0.22956441,12.48644,41.90485,1,3,195.91798,False,False,True,False,True,False
1,1,2.0,0,0,1,10.0,100.0,1,3.8120728,0.034733288,12.45779,41.90951,1,3,92.34798,False,True,False,False,True,False
1,1,3.0,0,0,0,10.0,95.0,1,4.855845,1.1477972,2.1677,41.43084,1,1,156.16637,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,93.0,0,4.3937507,0.28134024,2.29625,48.86971,1,2,324.35455,True,False,False,False,False,True
1,1,2.0,1,0,0,9.0,96.0,1,2.608871,0.932359,2.19672,41.39929,0,1,292.78284,True,False,False,True,False,False
1,1,4.0,0,0,1,9.0,87.0,2,3.363919,0.39281595,2.14894,41.41295,0,1,331.1844,True,False,False,True,False,False
2,0,4.0,1,1,0,10.0,100.0,1,3.9828675,0.19718726,12.45549,41.90896,1,3,263.48398,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,65.0,0,0.18726023,0.06583676,2.35051,48.85738,0,2,340.43246,False,True,False,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,2.3450062,0.13392057,2.37633,48.87081,0,2,288.2375,False,True,False,False,False,True
2,0,4.0,0,1,0,9.0,84.0,1,0.38691527,0.2546705,2.35802,48.85662,1,2,397.52075,False,True,False,False,False,True
1,1,2.0,1,0,0,10.0,95.0,1,0.7409053,0.27010757,2.17806,41.38993,0,1,248.56285,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,96.0,2,2.5267448,0.14754412,2.3389,48.87738,1,2,475.3472,True,False,False,False,False,True
2,0,4.0,0,0,1,10.0,100.0,2,3.3946514,0.16364962,2.12986,41.38261,0,1,439.40698,True,False,False,True,False,False
2,0,3.0,0,1,0,6.0,40.0,2,1.6822623,0.12567589,2.37494,48.86038,1,2,312.7039,False,True,False,False,False,True
2,0,5.0,0,0,1,8.0,87.0,2,1.1150788,0.15407468,12.49,41.905,0,3,211.11449,False,False,True,False,True,False
2,0,4.0,0,0,0,8.0,70.0,1,4.451212,0.15508069,2.40587,48.87593,0,2,313.86896,False,True,False,False,False,True
2,0,5.0,0,0,0,6.0,70.0,3,2.8374732,0.41694358,2.14313,41.37154,0,1,567.17944,True,False,False,True,False,False
1,1,2.0,0,0,0,9.0,89.0,1,3.1711574,0.1996215,2.3521,48.88509,1,2,199.45941,False,True,False,False,False,True
2,0,2.0,0,0,1,9.0,90.0,0,4.4300056,0.19220074,2.30053,48.8766,1,2,418.2589,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,96.0,1,2.4914138,0.6633988,12.51955,41.9192,0,3,126.715454,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,100.0,1,4.1846023,0.28118572,2.298,48.846,1,2,510.06616,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,90.0,1,1.301295,0.47608316,2.184,41.382,0,1,277.65494,True,False,False,True,False,False
2,0,5.0,0,0,0,10.0,89.0,2,2.4716437,0.525351,12.50922,41.87924,0,3,202.93176,False,False,True,True,False,False
2,0,4.0,0,0,0,10.0,100.0,0,3.8881354,0.28854474,2.38278,48.88539,0,2,219.96458,False,True,False,False,False,True
1,1,2.0,0,0,0,10.0,96.0,1,2.008933,0.9537976,2.19178,41.37948,1,1,277.65494,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,86.0,1,6.5571475,2.8859172,12.44398,41.86102,1,3,94.45211,False,True,False,True,False,False
1,1,2.0,0,0,1,10.0,87.0,1,2.1148798,0.23334165,2.3306,48.86875,0,2,868.9067,True,False,False,False,False,True
2,0,2.0,0,0,0,10.0,100.0,0,1.6840392,0.33881482,2.37553,48.85471,0,2,347.65588,False,True,False,False,False,True
2,0,2.0,0,0,0,9.0,96.0,1,3.8022823,1.7474886,12.458,41.892,0,3,196.15178,False,True,False,True,False,False
2,0,2.0,0,0,0,8.0,80.0,1,3.1397426,0.5619929,12.52268,41.92466,1,3,154.30295,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,91.0,1,0.73149896,0.15246178,2.36267,48.85592,0,2,461.13336,False,True,False,False,False,True
1,1,2.0,0,1,0,10.0,100.0,1,0.8695877,0.28129947,2.36373,48.85951,0,2,498.1825,False,True,False,False,False,True
2,0,2.0,1,1,0,10.0,95.0,1,2.3334413,0.11106222,12.51561,41.88239,0,3,150.09468,False,False,True,True,False,False
2,0,4.0,0,0,1,10.0,96.0,1,1.1800742,0.1144669,2.36485,48.86356,1,2,457.40515,False,True,False,False,False,True
2,0,6.0,0,0,1,10.0,100.0,3,4.0998664,0.10485771,2.31179,48.88167,1,2,875.66406,True,False,False,False,False,True
