room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,realsum_cut,longitude_disc_2_093_2_161,longitude_disc_2_161_2_177,longitude_disc_2_177_2_226,latitude_disc_2_093_2_161,latitude_disc_2_161_2_177,latitude_disc_2_177_2_226
1,1,4.0,0,0,0,9.0,78.0,1,4.1669044,0.46510658,2.12116,41.37972,0,208.53214,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,85.0,1,5.151331,0.51030594,2.21765,41.41657,0,132.89268,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,90.0,2,2.3938782,0.4100675,2.14332,41.39494,1,514.8137,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,87.0,1,0.60729325,0.22040512,2.17639,41.38452,0,168.73415,False,True,False,False,True,False
1,1,2.0,1,0,0,10.0,94.0,1,2.6369045,0.60275537,2.17474,41.41062,0,254.61401,False,True,False,False,True,False
1,1,6.0,0,0,1,8.0,80.0,1,0.7969923,0.40797853,2.163,41.392,0,914.18994,False,True,False,False,True,False
2,0,6.0,0,0,0,10.0,100.0,2,1.1104712,0.4318766,2.18321,41.38602,0,448.71646,False,False,True,False,False,True
1,1,2.0,0,0,0,8.0,94.0,1,1.7147856,0.33237785,2.16795,41.37177,0,185.25845,False,True,False,False,True,False
1,1,2.0,1,1,0,9.0,92.0,1,4.4811645,0.33531567,2.21453,41.40962,1,202.48097,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,99.0,1,1.8056965,0.9812747,2.18912,41.37956,0,223.19455,False,False,True,False,False,True
1,1,2.0,1,0,0,10.0,99.0,1,1.7203166,0.122730926,2.14944,41.38687,0,155.00267,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,88.0,1,2.7388506,1.111841,2.20032,41.3965,0,168.96689,False,False,True,False,False,True
2,0,6.0,0,0,0,10.0,92.0,3,1.66527,0.29974487,2.167,41.37231,1,977.7271,False,True,False,False,True,False
2,0,4.0,0,0,1,7.0,70.0,1,1.7927907,0.7298155,2.166,41.403,0,607.67566,False,True,False,False,True,False
1,1,4.0,0,1,0,10.0,100.0,1,3.2049937,0.29537132,2.13169,41.38647,0,384.24838,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,93.0,1,0.6670785,0.3500389,2.17752,41.38917,1,219.70349,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,89.0,1,0.6227925,0.3473932,2.17731,41.38826,0,225.75465,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,98.0,1,2.7000906,0.86625814,2.2014,41.39286,0,248.56285,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,96.0,1,1.7627316,0.62444603,2.151,41.394,1,389.83405,True,False,False,True,False,False
2,0,6.0,0,0,1,9.0,100.0,2,1.6755722,0.31123433,2.17263,41.4021,0,393.09238,False,True,False,False,True,False
1,1,2.0,0,1,0,9.0,88.0,1,3.9121094,0.5612349,2.14772,41.41812,1,138.94385,True,False,False,True,False,False
1,1,2.0,0,1,0,8.0,80.0,1,4.9668,0.8937018,2.21172,41.419,1,104.033325,False,False,True,False,False,True
2,0,3.0,0,0,1,9.0,100.0,2,2.5656114,0.7012904,2.18197,41.40842,0,330.95166,False,False,True,False,False,True
2,0,5.0,0,0,1,9.0,88.0,2,0.7183422,0.18051201,2.1713,41.38074,0,515.04645,False,True,False,False,True,False
2,0,5.0,0,0,1,10.0,88.0,2,1.9876809,0.2990378,2.178,41.404,0,712.8727,False,False,True,False,False,True
1,1,2.0,0,0,0,10.0,93.0,1,2.3793285,0.2304036,2.14646,41.37511,0,150.58067,True,False,False,True,False,False
2,0,6.0,0,0,1,8.0,84.0,3,2.5033455,0.5539794,2.19991,41.38834,1,879.5122,False,False,True,False,False,True
1,1,2.0,1,0,0,10.0,97.0,1,3.5894105,0.583468,2.18804,41.41648,1,144.52953,False,False,True,False,False,True
